ZIP,Year,earned_premium,earned_exposure,cat_fire_losses,noncat_fire_losses,CAT Cov A Smoke -  Incurred Losses,Non-CAT Cov A Smoke -  Incurred Losses,avg_fire_risk_score,avg_ppc,total_population,median_income,year_norm,year_sin,year_cos,premium_rolling_mean
90061,2020,1673035,3145.0,0,36977,24825,0,0.3383333333333334,,28478.0,60114.0,2,1.2246467991473532e-16,-1.0,1196902.5
90061,2021,1847369,3172.0,0,875007,0,0,0.35833333333333334,,28478.0,60114.0,3,-1.0,-1.8369701987210297e-16,1355613.3333333333
90062,2018,1895858,3409.31,31494,478023,0,0,0.10750000000000001,1.0575,32110.0,63652.0,0,0.0,1.0,0.0
90062,2019,2096015,3574.88,0,201310,0,1839,0.0875,1.06,32110.0,63652.0,1,1.0,6.123233995736766e-17,1895858.0
90062,2020,2814610,4622.0,0,559526,34673,0,0.21166666666666667,,32110.0,63652.0,2,1.2246467991473532e-16,-1.0,1995936.5
90062,2021,3077485,4656.0,2262,766295,0,0,0.3866666666666667,,32110.0,63652.0,3,-1.0,-1.8369701987210297e-16,2268827.6666666665
90063,2018,1945222,4837.780000000001,0,815891,0,0,0.14500000000000002,1.9683333333333335,50536.0,71725.0,0,0.0,1.0,0.0
90063,2019,2132517,5056.28,0,594998,0,0,0.145,1.675,50536.0,71725.0,1,1.0,6.123233995736766e-17,1945222.0
90063,2020,2808748,6354.0,31676,654453,12789,0,0.3116666666666667,,50536.0,71725.0,2,1.2246467991473532e-16,-1.0,2038869.5
90063,2021,3057419,6319.0,0,228347,5576,0,0.35666666666666663,,50536.0,71725.0,3,-1.0,-1.8369701987210297e-16,2295495.6666666665
90064,2018,3671423,2956.0699999999997,0,39792,0,0,0.22800000000000004,1.064,26494.0,129703.0,0,0.0,1.0,0.0
90064,2019,4138102,3209.85,0,98435,0,0,0.21400000000000002,1.056,26494.0,129703.0,1,1.0,6.123233995736766e-17,3671423.0
90064,2020,6198814,5702.0,0,301006,0,0,0.30833333333333335,,26494.0,129703.0,2,1.2246467991473532e-16,-1.0,3904762.5
90064,2021,6897406,6008.0,0,770727,0,0,0.3466666666666667,,26494.0,129703.0,3,-1.0,-1.8369701987210297e-16,4669446.333333333
90065,2018,3644772,4867.96,12111,481540,0,29135,0.732,1.0530000000000002,45075.0,92903.0,0,0.0,1.0,0.0
90065,2019,4090210,5138.49,0,15983,0,0,0.7390000000000001,1.044,45075.0,92903.0,1,1.0,6.123233995736766e-17,3644772.0
90065,2020,6128323,7679.0,5000,360871,6298,0,0.6583333333333333,,45075.0,92903.0,2,1.2246467991473532e-16,-1.0,3867491.0
90065,2021,6971503,7860.0,0,732033,0,0,0.695,,45075.0,92903.0,3,-1.0,-1.8369701987210297e-16,4621101.666666667
90066,2018,4066634,5036.5,9023,85418,0,0,0.13916666666666666,1.215,54975.0,107786.0,0,0.0,1.0,0.0
90066,2019,4675545,5549.7,18383,196340,0,0,0.12833333333333333,1.2108333333333334,54975.0,107786.0,1,1.0,6.123233995736766e-17,4066634.0
90066,2020,7468748,9824.0,0,262911,0,0,0.3666666666666667,,54975.0,107786.0,2,1.2246467991473532e-16,-1.0,4371089.5
90066,2021,8271011,10141.0,101500,0,0,0,0.4083333333333334,,54975.0,107786.0,3,-1.0,-1.8369701987210297e-16,5403642.333333333
90067,2018,809542,375.03999999999996,0,0,0,0,0.749,1.099,3165.0,135328.0,0,0.0,1.0,0.0
90067,2019,881540,406.65,0,0,0,0,0.731,1.096,3165.0,135328.0,1,1.0,6.123233995736766e-17,809542.0
90067,2020,1505604,1011.0,0,0,0,0,0.47000000000000003,,3165.0,135328.0,2,1.2246467991473532e-16,-1.0,845541.0
90067,2021,1685288,1106.0,0,0,0,0,0.5650000000000001,,3165.0,135328.0,3,-1.0,-1.8369701987210297e-16,1065562.0
90068,2018,8062275,3955.34,27614,92319,2516,0,1.782,1.082,21569.0,101720.0,0,0.0,1.0,0.0
90068,2019,8984268,4284.14,0,909129,0,0,1.7690000000000001,1.059,21569.0,101720.0,1,1.0,6.123233995736766e-17,8062275.0
90068,2020,13069116,7129.0,552300,207951,0,0,1.3816666666666666,,21569.0,101720.0,2,1.2246467991473532e-16,-1.0,8523271.5
90068,2021,15192175,7369.0,0,70995,0,0,1.4316666666666666,,21569.0,101720.0,3,-1.0,-1.8369701987210297e-16,10038553.0
90069,2018,6402696,2856.05,0,42323,0,0,1.075,1.492,20318.0,110705.0,0,0.0,1.0,0.0
90069,2019,7009664,3145.01,0,0,0,0,1.0710000000000002,1.481,20318.0,110705.0,1,1.0,6.123233995736766e-17,6402696.0
90069,2020,10243552,6321.0,0,995290,0,0,0.9083333333333333,,20318.0,110705.0,2,1.2246467991473532e-16,-1.0,6706180.0
90069,2021,11948191,6712.0,0,323649,0,0,0.9566666666666667,,20318.0,110705.0,3,-1.0,-1.8369701987210297e-16,7885304.0
90071,2018,4505,4.84,0,0,0,0,0.3333333333333333,3.6666666666666665,304.0,89916.0,0,0.0,1.0,0.0
90071,2019,490,5.19,0,0,0,0,0.0,1.0,304.0,89916.0,1,1.0,6.123233995736766e-17,4505.0
90071,2020,416,4.0,0,0,0,0,0.01,,304.0,89916.0,2,1.2246467991473532e-16,-1.0,2497.5
90071,2021,737,7.0,0,0,0,0,0.11499999999999999,,304.0,89916.0,3,-1.0,-1.8369701987210297e-16,1803.6666666666667
90077,2018,10797723,1780.45,828869,558764,0,0,2.947,1.159,8158.0,220464.0,0,0.0,1.0,0.0
90077,2019,11709307,1887.43,122,18704,0,0,2.877,1.107,8158.0,220464.0,1,1.0,6.123233995736766e-17,10797723.0
90077,2020,16289194,3122.0,0,0,0,0,1.7666666666666666,,8158.0,220464.0,2,1.2246467991473532e-16,-1.0,11253515.0
90077,2021,18992616,3350.0,0,116311,0,0,1.8666666666666665,,8158.0,220464.0,3,-1.0,-1.8369701987210297e-16,12932074.666666666
90089,2018,745,3.26,0,0,0,0,0.325,1.0,4777.0,89916.0,0,0.0,1.0,0.0
90089,2019,1573,6.95,0,0,0,0,0.44,1.0,4777.0,89916.0,1,1.0,6.123233995736766e-17,745.0
90089,2020,4099,24.0,0,0,0,0,0.09833333333333333,,4777.0,89916.0,2,1.2246467991473532e-16,-1.0,1159.0
90089,2021,3705,22.0,0,0,0,0,0.10333333333333333,,4777.0,89916.0,3,-1.0,-1.8369701987210297e-16,2139.0
90094,2018,493750,921.91,0,0,0,0,0.31375000000000003,1.06,12127.0,159904.0,0,0.0,1.0,0.0
90094,2019,593037,1071.42,0,0,0,0,0.26,1.05125,12127.0,159904.0,1,1.0,6.123233995736766e-17,493750.0
90094,2020,1220654,2465.0,0,12908,0,0,0.2816666666666667,,12127.0,159904.0,2,1.2246467991473532e-16,-1.0,543393.5
90094,2021,1365567,2577.0,0,32873,0,0,0.38833333333333336,,12127.0,159904.0,3,-1.0,-1.8369701987210297e-16,769147.0
90096,2018,56,0.14,0,0,0,0,3.0,1.0,16404.5,89916.0,0,0.0,1.0,0.0
90096,2019,361,1.0,0,0,0,0,3.0,1.0,16404.5,89916.0,1,1.0,6.123233995736766e-17,56.0
90096,2020,0,1.0,0,0,0,0,0.5,,16404.5,89916.0,2,1.2246467991473532e-16,-1.0,208.5
90096,2021,89,0.0,0,0,0,0,0.5,,16404.5,89916.0,3,-1.0,-1.8369701987210297e-16,139.0
90201,2018,2082963,6207.969999999999,219649,49456,0,0,0.12083333333333333,2.5975,93783.0,56824.0,0,0.0,1.0,0.0
90201,2019,2239872,6339.7,0,349199,0,0,0.11750000000000001,2.1666666666666665,93783.0,56824.0,1,1.0,6.123233995736766e-17,2082963.0
90201,2020,3483774,9549.0,45927,404832,138203,33442,0.38833333333333336,,93783.0,56824.0,2,1.2246467991473532e-16,-1.0,2161417.5
90201,2021,3818358,9596.0,0,748328,0,38020,0.41,,93783.0,56824.0,3,-1.0,-1.8369701987210297e-16,2602203.0
90210,2018,27082798,3701.25,649307,221206,0,0,1.8350000000000002,1.1019999999999999,19652.0,190382.0,0,0.0,1.0,0.0
90210,2019,29969352,3863.44,100,486541,0,97745,1.832,1.084,19652.0,190382.0,1,1.0,6.123233995736766e-17,27082798.0
90210,2020,38430048,5744.0,0,0,7371,0,2.111666666666667,,19652.0,190382.0,2,1.2246467991473532e-16,-1.0,28526075.0
90210,2021,44387779,6113.0,3852,4649737,0,0,1.4649999999999999,,19652.0,190382.0,3,-1.0,-1.8369701987210297e-16,31827399.333333332
90211,2018,1205402,810.63,0,0,0,0,0.24100000000000002,1.012,8871.0,118125.0,0,0.0,1.0,0.0
90211,2019,1352897,908.5400000000001,0,630,0,0,0.207,1.006,8871.0,118125.0,1,1.0,6.123233995736766e-17,1205402.0
90211,2020,1940248,1602.0,0,0,3436,0,0.27999999999999997,,8871.0,118125.0,2,1.2246467991473532e-16,-1.0,1279149.5
90211,2021,2125199,1641.0,0,1057461,0,0,0.35333333333333333,,8871.0,118125.0,3,-1.0,-1.8369701987210297e-16,1499515.6666666667
90212,2018,1664751,899.19,0,0,0,0,0.349,1.012,10834.0,116238.0,0,0.0,1.0,0.0
90212,2019,1791354,983.77,0,0,0,0,0.316,1.012,10834.0,116238.0,1,1.0,6.123233995736766e-17,1664751.0
90212,2020,2693970,1943.0,0,0,0,0,0.3466666666666667,,10834.0,116238.0,2,1.2246467991473532e-16,-1.0,1728052.5
90212,2021,3043950,2042.0,0,0,0,0,0.4066666666666667,,10834.0,116238.0,3,-1.0,-1.8369701987210297e-16,2050025.0
90220,2018,2432391,4710.75,0,187015,0,35426,0.1275,2.6341666666666668,49156.0,77535.0,0,0.0,1.0,0.0
90220,2019,2803699,5022.26,0,191631,0,0,0.09333333333333334,2.725,49156.0,77535.0,1,1.0,6.123233995736766e-17,2432391.0
90220,2020,4051435,6987.0,0,175409,11556,5754,0.36833333333333335,,49156.0,77535.0,2,1.2246467991473532e-16,-1.0,2618045.0
90220,2021,4496335,6983.0,0,606366,0,0,0.40166666666666667,,49156.0,77535.0,3,-1.0,-1.8369701987210297e-16,3095841.6666666665
90221,2018,2237991,4583.74,0,344660,0,0,0.08833333333333333,2.62,50782.0,68191.0,0,0.0,1.0,0.0
90221,2019,2486003,4779.41,0,582375,0,0,0.085,2.5316666666666667,50782.0,68191.0,1,1.0,6.123233995736766e-17,2237991.0
90221,2020,3286548,6186.0,1117,875847,20564,0,0.31333333333333335,,50782.0,68191.0,2,1.2246467991473532e-16,-1.0,2361997.0
90221,2021,3542659,6155.0,0,1822928,0,203254,0.3733333333333333,,50782.0,68191.0,3,-1.0,-1.8369701987210297e-16,2670180.6666666665
90222,2018,1476751,3155.5,0,423241,0,0,0.15,2.315,32173.0,76467.0,0,0.0,1.0,0.0
90222,2019,1651212,3284.3599999999997,0,550766,0,0,0.10400000000000001,2.238,32173.0,76467.0,1,1.0,6.123233995736766e-17,1476751.0
90222,2020,2097959,4153.0,0,15465,6869,7458,0.295,,32173.0,76467.0,2,1.2246467991473532e-16,-1.0,1563981.5
90222,2021,2284211,4161.0,0,710418,0,0,0.32666666666666666,,32173.0,76467.0,3,-1.0,-1.8369701987210297e-16,1741974.0
90230,2018,2091300,2887.31,0,6266,0,0,0.16666666666666666,1.0208333333333333,31570.0,106827.0,0,0.0,1.0,0.0
90230,2019,2320175,3081.13,0,16369,0,0,0.15,1.0108333333333333,31570.0,106827.0,1,1.0,6.123233995736766e-17,2091300.0
90230,2020,3737156,5467.0,0,162066,0,0,0.29,,31570.0,106827.0,2,1.2246467991473532e-16,-1.0,2205737.5
90230,2021,4133633,5670.0,346567,21695,0,8100,0.34,,31570.0,106827.0,3,-1.0,-1.8369701987210297e-16,2716210.3333333335
90231,2018,25,0.07,0,0,0,0,1.0,1.0,16404.5,89916.0,0,0.0,1.0,0.0
90231,2019,388,1.0,0,0,0,0,1.0,1.0,16404.5,89916.0,1,1.0,6.123233995736766e-17,25.0
90231,2020,632,1.0,0,0,0,0,0.0,,16404.5,89916.0,2,1.2246467991473532e-16,-1.0,206.5
90231,2021,146,1.0,0,0,0,0,0.0,,16404.5,89916.0,3,-1.0,-1.8369701987210297e-16,348.3333333333333
90232,2018,1279595,1652.51,0,14794,0,0,0.179,1.01,16804.0,125490.0,0,0.0,1.0,0.0
90232,2019,1443591,1807.1799999999998,0,0,0,0,0.16899999999999998,1.008,16804.0,125490.0,1,1.0,6.123233995736766e-17,1279595.0
90232,2020,2198496,3118.0,0,0,0,0,0.2683333333333333,,16804.0,125490.0,2,1.2246467991473532e-16,-1.0,1361593.0
90232,2021,2443756,3248.0,0,528500,0,0,0.3066666666666667,,16804.0,125490.0,3,-1.0,-1.8369701987210297e-16,1640560.6666666667
90240,2018,1872397,2482.83,34185,161043,0,0,0.15666666666666665,1.9666666666666666,25326.0,108860.0,0,0.0,1.0,0.0
90240,2019,2083893,2605.07,0,128625,0,0,0.14583333333333334,1.9825,25326.0,108860.0,1,1.0,6.123233995736766e-17,1872397.0
90240,2020,3083720,3914.0,0,60123,26502,8047,0.3383333333333334,,25326.0,108860.0,2,1.2246467991473532e-16,-1.0,1978145.0
90240,2021,3368545,3933.0,0,153506,0,0,0.34500000000000003,,25326.0,108860.0,3,-1.0,-1.8369701987210297e-16,2346670.0
90241,2018,2224138,3387.11,44206,47300,0,0,0.132,1.9469999999999998,45484.0,84375.0,0,0.0,1.0,0.0
90241,2019,2456237,3570.3,0,73756,0,0,0.119,1.948,45484.0,84375.0,1,1.0,6.123233995736766e-17,2224138.0
90241,2020,3809544,5953.0,27682,426465,24484,13882,0.33666666666666667,,45484.0,84375.0,2,1.2246467991473532e-16,-1.0,2340187.5
90241,2021,4149215,6024.0,0,320000,0,0,0.34833333333333333,,45484.0,84375.0,3,-1.0,-1.8369701987210297e-16,2829973.0
90242,2018,1832986,3570.2400000000002,0,4104,0,0,0.1275,1.9425000000000001,40983.0,83238.0,0,0.0,1.0,0.0
90242,2019,2027136,3757.38,0,10064,0,0,0.123,1.937,40983.0,83238.0,1,1.0,6.123233995736766e-17,1832986.0
90242,2020,3061856,5672.0,0,552331,15464,0,0.3233333333333333,,40983.0,83238.0,2,1.2246467991473532e-16,-1.0,1930061.0
90242,2021,3342381,5739.0,0,1176206,0,0,0.33666666666666667,,40983.0,83238.0,3,-1.0,-1.8369701987210297e-16,2307326.0
90245,2018,985382,1245.75,0,0,0,0,0.196,1.911,16863.0,149149.0,0,0.0,1.0,0.0
90245,2019,1114388,1331.34,0,0,0,0,0.16799999999999998,1.9329999999999998,16863.0,149149.0,1,1.0,6.123233995736766e-17,985382.0
90245,2020,2368878,3315.0,0,2617221,0,6376,0.3866666666666667,,16863.0,149149.0,2,1.2246467991473532e-16,-1.0,1049885.0
90245,2021,2594493,3362.0,0,7099,0,0,0.4116666666666666,,16863.0,149149.0,3,-1.0,-1.8369701987210297e-16,1489549.3333333333
90247,2018,1687332,2969.67,8645,20313,0,0,0.13666666666666663,2.3725,47303.0,73851.0,0,0.0,1.0,0.0
90247,2019,1886795,3192.34,0,348478,0,0,0.11916666666666666,1.9591666666666667,47303.0,73851.0,1,1.0,6.123233995736766e-17,1687332.0
90247,2020,2804402,5121.0,1000,4932,0,0,0.345,,47303.0,73851.0,2,1.2246467991473532e-16,-1.0,1787063.5
90247,2021,3151463,5215.0,0,3110,0,0,0.3666666666666667,,47303.0,73851.0,3,-1.0,-1.8369701987210297e-16,2126176.3333333335
90248,2018,569139,951.53,0,254764,0,0,0.14916666666666667,1.995,11144.0,81777.0,0,0.0,1.0,0.0
90248,2019,636038,984.2099999999999,0,0,0,0,0.13749999999999998,1.6708333333333334,11144.0,81777.0,1,1.0,6.123233995736766e-17,569139.0
90248,2020,955986,1541.0,0,400644,0,0,0.32833333333333337,,11144.0,81777.0,2,1.2246467991473532e-16,-1.0,602588.5
90248,2021,1068754,1572.0,0,144856,0,0,0.3516666666666666,,11144.0,81777.0,3,-1.0,-1.8369701987210297e-16,720387.6666666666
90249,2018,1448098,2327.37,0,275500,0,0,0.14833333333333332,2.785833333333333,25967.0,84921.0,0,0.0,1.0,0.0
90249,2019,1598531,2450.2,0,426266,0,0,0.125,2.231666666666667,25967.0,84921.0,1,1.0,6.123233995736766e-17,1448098.0
90249,2020,2283397,3597.0,0,66216,7020,0,0.325,,25967.0,84921.0,2,1.2246467991473532e-16,-1.0,1523314.5
90249,2021,2499243,3663.0,0,170400,0,0,0.36833333333333335,,25967.0,84921.0,3,-1.0,-1.8369701987210297e-16,1776675.3333333333
90250,2018,3589198,6561.95,249434,385001,0,0,0.144,2.69,94991.0,74923.0,0,0.0,1.0,0.0
90250,2019,4007119,6911.29,95000,625522,0,0,0.09833333333333333,2.2191666666666667,94991.0,74923.0,1,1.0,6.123233995736766e-17,3589198.0
90250,2020,5926191,10550.0,10381,163552,9100,16670,0.2816666666666667,,94991.0,74923.0,2,1.2246467991473532e-16,-1.0,3798158.5
90250,2021,6457541,10736.0,0,317971,0,0,0.3016666666666667,,94991.0,74923.0,3,-1.0,-1.8369701987210297e-16,4507502.666666667
90254,2018,2274132,2167.35,0,18903,0,0,0.1575,3.75,19248.0,152019.0,0,0.0,1.0,0.0
90254,2019,2609366,2339.34,0,3630954,0,0,0.15416666666666667,2.5325,19248.0,152019.0,1,1.0,6.123233995736766e-17,2274132.0
90254,2020,4624934,4921.0,0,0,0,0,0.4216666666666667,,19248.0,152019.0,2,1.2246467991473532e-16,-1.0,2441749.0
90254,2021,5219642,5000.0,0,67473,0,0,0.4633333333333334,,19248.0,152019.0,3,-1.0,-1.8369701987210297e-16,3169477.3333333335
90255,2018,1984581,5261.18,0,321485,0,0,0.197,2.5789999999999997,70363.0,61376.0,0,0.0,1.0,0.0
90255,2019,2131918,5372.88,0,679941,0,0,0.194,2.061,70363.0,61376.0,1,1.0,6.123233995736766e-17,1984581.0
90255,2020,3062011,7242.0,23014,319789,46878,25000,0.35000000000000003,,70363.0,61376.0,2,1.2246467991473532e-16,-1.0,2058249.5
90255,2021,3363045,7295.0,0,301758,0,0,0.35833333333333334,,70363.0,61376.0,3,-1.0,-1.8369701987210297e-16,2392836.6666666665
90260,2018,1494390,3202.98,0,100901,0,0,0.124,2.743,32379.0,86736.0,0,0.0,1.0,0.0
90260,2019,1642492,3305.61,0,521548,0,0,0.11400000000000002,2.101,32379.0,86736.0,1,1.0,6.123233995736766e-17,1494390.0
90260,2020,2481368,4973.0,0,315180,0,11662,0.4566666666666667,,32379.0,86736.0,2,1.2246467991473532e-16,-1.0,1568441.0
90260,2021,2701969,5087.0,0,245942,0,0,0.4816666666666667,,32379.0,86736.0,3,-1.0,-1.8369701987210297e-16,1872750.0
90261,2018,462,1.0,0,0,0,0,0.0,3.0,16404.5,89916.0,0,0.0,1.0,0.0
90261,2019,398,1.0,0,0,0,0,0.0,2.82,16404.5,89916.0,1,1.0,6.123233995736766e-17,462.0
90261,2020,321,1.0,0,0,0,0,0.0,,16404.5,89916.0,2,1.2246467991473532e-16,-1.0,430.0
90261,2021,327,1.0,0,0,0,0,0.0,,16404.5,89916.0,3,-1.0,-1.8369701987210297e-16,393.6666666666667
90262,2018,2250052,5496.34,280060,10932,0,0,0.07666666666666667,2.8066666666666666,64918.0,70507.0,0,0.0,1.0,0.0
90262,2019,2446141,5637.509999999999,0,770343,0,0,0.07166666666666667,2.0566666666666666,64918.0,70507.0,1,1.0,6.123233995736766e-17,2250052.0
90262,2020,3434562,7622.0,6200,194476,224926,8223,0.435,,64918.0,70507.0,2,1.2246467991473532e-16,-1.0,2348096.5
90262,2021,3698057,7547.0,0,1153979,0,0,0.41500000000000004,,64918.0,70507.0,3,-1.0,-1.8369701987210297e-16,2710251.6666666665
90263,2018,829,2.0,0,0,0,0,0.0,2.0,1895.0,89916.0,0,0.0,1.0,0.0
90263,2019,839,1.62,0,0,0,0,0.0,2.0,1895.0,89916.0,1,1.0,6.123233995736766e-17,829.0
90263,2020,1729,9.0,0,0,0,0,0.16666666666666666,,1895.0,89916.0,2,1.2246467991473532e-16,-1.0,834.0
90263,2021,1632,7.0,0,0,0,0,0.16666666666666666,,1895.0,89916.0,3,-1.0,-1.8369701987210297e-16,1132.3333333333333
90264,2018,51840,2.0,401839,0,0,0,2.0,4.0,16404.5,89916.0,0,0.0,1.0,0.0
90264,2019,27903,1.03,0,0,0,0,1.5,2.5,16404.5,89916.0,1,1.0,6.123233995736766e-17,51840.0
90264,2020,32189,2.0,0,0,0,0,0.5,,16404.5,89916.0,2,1.2246467991473532e-16,-1.0,39871.5
90264,2021,33983,1.0,0,0,0,0,0.3333333333333333,,16404.5,89916.0,3,-1.0,-1.8369701987210297e-16,37310.666666666664
90265,2018,63209847,12274.140000000001,1470571506,8906730,25357596,305964,2.466666666666667,3.638333333333333,15914.0,191080.0,0,0.0,1.0,0.0
90265,2019,16968605,3266.12,3719,2177437,0,0,2.445,2.8808333333333334,15914.0,191080.0,1,1.0,6.123233995736766e-17,63209847.0
90265,2020,63891210,15711.0,0,7030173,0,0,1.78,,15914.0,191080.0,2,1.2246467991473532e-16,-1.0,40089226.0
90265,2021,118086710,27175.0,0,32129030,0,0,1.9316666666666669,,15914.0,191080.0,3,-1.0,-1.8369701987210297e-16,48023220.666666664
90266,2018,5920079,3741.9900000000002,20855,365116,0,0,0.23600000000000004,2.024,34584.0,193904.0,0,0.0,1.0,0.0
90266,2019,6725834,3972.33,0,99890,0,0,0.22600000000000003,2.035,34584.0,193904.0,1,1.0,6.123233995736766e-17,5920079.0
90266,2020,11977532,8240.0,0,71563,0,0,0.39999999999999997,,34584.0,193904.0,2,1.2246467991473532e-16,-1.0,6322956.5
90266,2021,13336639,8327.0,0,1120812,0,16794,0.44166666666666665,,34584.0,193904.0,3,-1.0,-1.8369701987210297e-16,8207815.0
90270,2018,680773,1980.0700000000002,0,17140,0,0,0.095,2.62,24522.0,61753.0,0,0.0,1.0,0.0
90270,2019,736857,2001.31,0,0,0,0,0.09999999999999999,2.1325000000000003,24522.0,61753.0,1,1.0,6.123233995736766e-17,680773.0
90270,2020,1091150,2782.0,34114,196433,171334,0,0.42333333333333334,,24522.0,61753.0,2,1.2246467991473532e-16,-1.0,708815.0
90270,2021,1195801,2803.0,0,298354,0,0,0.42,,24522.0,61753.0,3,-1.0,-1.8369701987210297e-16,836260.0
90272,2018,10844241,2918.3599999999997,600347,0,0,0,1.9533333333333334,1.115,21438.0,200985.0,0,0.0,1.0,0.0
90272,2019,23737570,5992.96,387280,1733888,56000,0,2.080833333333333,1.0758333333333334,21438.0,200985.0,1,1.0,6.123233995736766e-17,10844241.0
90272,2020,19581324,6074.0,0,356850,0,0,1.5916666666666668,,21438.0,200985.0,2,1.2246467991473532e-16,-1.0,17290905.5
90272,2021,23275906,6384.0,0,719472,0,0,1.6533333333333333,,21438.0,200985.0,3,-1.0,-1.8369701987210297e-16,18054378.333333332
90274,2018,5007218,2313.83,0,0,0,0,0.454,2.786,24988.0,222273.0,0,0.0,1.0,0.0
90274,2019,5831932,2506.5,0,0,0,0,0.465,2.119,24988.0,222273.0,1,1.0,6.123233995736766e-17,5007218.0
90274,2020,10997883,5578.0,0,1090289,0,0,0.5733333333333334,,24988.0,222273.0,2,1.2246467991473532e-16,-1.0,5419575.0
90274,2021,12368213,5732.0,0,119470,0,0,0.7949999999999999,,24988.0,222273.0,3,-1.0,-1.8369701987210297e-16,7279011.0
90275,2018,5140184,3844.2,0,52393,0,0,0.341,2.731,41367.0,175212.0,0,0.0,1.0,0.0
90275,2019,5888633,4155.76,0,168933,0,1232,0.34299999999999997,2.113,41367.0,175212.0,1,1.0,6.123233995736766e-17,5140184.0
90275,2020,10774472,8506.0,0,9327,0,0,0.44166666666666665,,41367.0,175212.0,2,1.2246467991473532e-16,-1.0,5514408.5
90275,2021,11878662,8652.0,0,752564,12333,7320,0.4766666666666666,,41367.0,175212.0,3,-1.0,-1.8369701987210297e-16,7267763.0
90277,2018,2594379,3127.86,0,28730,0,0,0.164,1.777,35391.0,131985.0,0,0.0,1.0,0.0
90277,2019,2973945,3401.38,0,0,0,0,0.15699999999999997,1.7730000000000001,35391.0,131985.0,1,1.0,6.123233995736766e-17,2594379.0
90277,2020,5829849,7574.0,0,2580,0,0,0.34,,35391.0,131985.0,2,1.2246467991473532e-16,-1.0,2784162.0
90277,2021,6520175,7833.0,0,342812,0,0,0.38000000000000006,,35391.0,131985.0,3,-1.0,-1.8369701987210297e-16,3799391.0
90278,2018,2806329,3631.28,0,2297,0,0,0.13749999999999998,1.9124999999999999,42536.0,148581.0,0,0.0,1.0,0.0
90278,2019,3188749,3884.87,0,16380,0,0,0.13333333333333333,1.915,42536.0,148581.0,1,1.0,6.123233995736766e-17,2806329.0
90278,2020,5712505,7783.0,0,41511,0,0,0.35000000000000003,,42536.0,148581.0,2,1.2246467991473532e-16,-1.0,2997539.0
90278,2021,6281836,7870.0,0,6213,0,0,0.3933333333333333,,42536.0,148581.0,3,-1.0,-1.8369701987210297e-16,3902527.6666666665
90280,2018,3285853,8047.54,0,26038,0,0,0.18416666666666667,2.54,91719.0,71379.0,0,0.0,1.0,0.0
90280,2019,3580434,8256.84,0,610766,0,0,0.17666666666666667,2.0975,91719.0,71379.0,1,1.0,6.123233995736766e-17,3285853.0
90280,2020,5165003,11360.0,4588,406952,203182,29561,0.425,,91719.0,71379.0,2,1.2246467991473532e-16,-1.0,3433143.5
90280,2021,5637082,11363.0,0,361672,0,19751,0.4383333333333333,,91719.0,71379.0,3,-1.0,-1.8369701987210297e-16,4010430.0
90290,2018,2565948,1543.32,782991,103593,0,0,3.141666666666667,3.4525,5948.0,142148.0,0,0.0,1.0,0.0
90290,2019,3126765,1708.55,0,176763,0,0,3.1616666666666666,2.4783333333333335,5948.0,142148.0,1,1.0,6.123233995736766e-17,2565948.0
90290,2020,5154636,2462.0,0,740351,0,0,2.66,,5948.0,142148.0,2,1.2246467991473532e-16,-1.0,2846356.5
90290,2021,6522625,2613.0,0,906,0,250,2.855,,5948.0,142148.0,3,-1.0,-1.8369701987210297e-16,3615783.0
90291,2018,3551984,3458.3,0,9750,0,0,0.33999999999999997,1.1190000000000002,25738.0,119043.0,0,0.0,1.0,0.0
90291,2019,4035563,3823.44,0,0,0,5093,0.292,1.09,25738.0,119043.0,1,1.0,6.123233995736766e-17,3551984.0
90291,2020,6047724,6642.0,0,1022662,0,0,0.49833333333333335,,25738.0,119043.0,2,1.2246467991473532e-16,-1.0,3793773.5
90291,2021,6654233,6832.0,0,409767,0,0,0.54,,25738.0,119043.0,3,-1.0,-1.8369701987210297e-16,4545090.333333333
90292,2018,1840568,2370.77,0,65624,0,0,0.309,1.329,23684.0,136964.0,0,0.0,1.0,0.0
90292,2019,2091636,2785.91,0,2750,0,0,0.28300000000000003,1.237,23684.0,136964.0,1,1.0,6.123233995736766e-17,1840568.0
90292,2020,3816041,6283.0,0,64398,0,0,0.32666666666666666,,23684.0,136964.0,2,1.2246467991473532e-16,-1.0,1966102.0
90292,2021,4239777,6760.0,0,29617,0,0,0.385,,23684.0,136964.0,3,-1.0,-1.8369701987210297e-16,2582748.3333333335
90293,2018,1163375,1206.73,0,116874,0,0,0.21000000000000002,1.152,12784.0,130699.0,0,0.0,1.0,0.0
