ZIP,Year,earned_premium,earned_exposure,cat_fire_losses,noncat_fire_losses,avg_fire_risk_score,task1a_qcrossformer_deep_task1a_deep_quantum_full2021_risk_2021,task1a_qcrossformer_deep_task1a_deep_quantum_full2021_risk_is_predicted,avg_ppc,total_population,median_income,premium_rolling_mean,year_sin,year_cos
90059,2021,2696932,4811.0,0,781081,0.385,0.3603861,1,,38015.0,53840.0,2013027.0,-1.0,-1.8369701987210294e-16
90061,2018,1144045,2353.4700000000003,0,641618,0.086,0.30029792,1,1.5619999999999998,28478.0,60114.0,0.0,0.0,1.0
90061,2019,1249760,2439.52,191000,165996,0.118,0.30029792,1,1.546,28478.0,60114.0,1144045.0,1.0,6.123233995736766e-17
90061,2020,1673035,3145.0,0,36977,0.3383333333333334,0.30029792,1,,28478.0,60114.0,1196902.5,1.2246467991473532e-16,-1.0
90061,2021,1847369,3172.0,0,875007,0.3583333333333333,0.30029792,1,,28478.0,60114.0,1355613.3333333333,-1.0,-1.8369701987210294e-16
90062,2018,1895858,3409.31,31494,478023,0.1075,0.23419726,1,1.0575,32110.0,63652.0,0.0,0.0,1.0
90062,2019,2096015,3574.88,0,201310,0.0875,0.23419726,1,1.06,32110.0,63652.0,1895858.0,1.0,6.123233995736766e-17
90062,2020,2814610,4622.0,0,559526,0.2116666666666666,0.23419726,1,,32110.0,63652.0,1995936.5,1.2246467991473532e-16,-1.0
90062,2021,3077485,4656.0,2262,766295,0.3866666666666667,0.23419726,1,,32110.0,63652.0,2268827.6666666665,-1.0,-1.8369701987210294e-16
90063,2018,1945222,4837.780000000001,0,815891,0.145,0.2918733,1,1.9683333333333333,50536.0,71725.0,0.0,0.0,1.0
90063,2019,2132517,5056.28,0,594998,0.145,0.2918733,1,1.675,50536.0,71725.0,1945222.0,1.0,6.123233995736766e-17
90063,2020,2808748,6354.0,31676,654453,0.3116666666666667,0.2918733,1,,50536.0,71725.0,2038869.5,1.2246467991473532e-16,-1.0
90063,2021,3057419,6319.0,0,228347,0.3566666666666666,0.2918733,1,,50536.0,71725.0,2295495.6666666665,-1.0,-1.8369701987210294e-16
90064,2018,3671423,2956.07,0,39792,0.228,0.29947597,1,1.064,26494.0,129703.0,0.0,0.0,1.0
90064,2019,4138102,3209.85,0,98435,0.214,0.29947597,1,1.056,26494.0,129703.0,3671423.0,1.0,6.123233995736766e-17
90064,2020,6198814,5702.0,0,301006,0.3083333333333333,0.29947597,1,,26494.0,129703.0,3904762.5,1.2246467991473532e-16,-1.0
90064,2021,6897406,6008.0,0,770727,0.3466666666666667,0.29947597,1,,26494.0,129703.0,4669446.333333333,-1.0,-1.8369701987210294e-16
90065,2018,3644772,4867.96,12111,481540,0.732,0.6096449,1,1.0530000000000002,45075.0,92903.0,0.0,0.0,1.0
90065,2019,4090210,5138.49,0,15983,0.7390000000000001,0.6096449,1,1.044,45075.0,92903.0,3644772.0,1.0,6.123233995736766e-17
90065,2020,6128323,7679.0,5000,360871,0.6583333333333333,0.6096449,1,,45075.0,92903.0,3867491.0,1.2246467991473532e-16,-1.0
90065,2021,6971503,7860.0,0,732033,0.695,0.6096449,1,,45075.0,92903.0,4621101.666666667,-1.0,-1.8369701987210294e-16
90066,2018,4066634,5036.5,9023,85418,0.1391666666666666,0.3188425,1,1.215,54975.0,107786.0,0.0,0.0,1.0
90066,2019,4675545,5549.7,18383,196340,0.1283333333333333,0.3188425,1,1.2108333333333334,54975.0,107786.0,4066634.0,1.0,6.123233995736766e-17
90066,2020,7468748,9824.0,0,262911,0.3666666666666667,0.3188425,1,,54975.0,107786.0,4371089.5,1.2246467991473532e-16,-1.0
90066,2021,8271011,10141.0,101500,0,0.4083333333333334,0.3188425,1,,54975.0,107786.0,5403642.333333333,-1.0,-1.8369701987210294e-16
90067,2018,809542,375.04,0,0,0.749,0.48022592,1,1.099,3165.0,135328.0,0.0,0.0,1.0
90067,2019,881540,406.65,0,0,0.731,0.48022592,1,1.096,3165.0,135328.0,809542.0,1.0,6.123233995736766e-17
90067,2020,1505604,1011.0,0,0,0.47,0.48022592,1,,3165.0,135328.0,845541.0,1.2246467991473532e-16,-1.0
90067,2021,1685288,1106.0,0,0,0.5650000000000001,0.48022592,1,,3165.0,135328.0,1065562.0,-1.0,-1.8369701987210294e-16
90068,2018,8062275,3955.34,27614,92319,1.782,1.4012723,1,1.082,21569.0,101720.0,0.0,0.0,1.0
90068,2019,8984268,4284.14,0,909129,1.769,1.4012723,1,1.059,21569.0,101720.0,8062275.0,1.0,6.123233995736766e-17
90068,2020,13069116,7129.0,552300,207951,1.3816666666666666,1.4012723,1,,21569.0,101720.0,8523271.5,1.2246467991473532e-16,-1.0
90068,2021,15192175,7369.0,0,70995,1.4316666666666666,1.4012723,1,,21569.0,101720.0,10038553.0,-1.0,-1.8369701987210294e-16
90069,2018,6402696,2856.05,0,42323,1.075,0.86670953,1,1.492,20318.0,110705.0,0.0,0.0,1.0
90069,2019,7009664,3145.01,0,0,1.0710000000000002,0.86670953,1,1.481,20318.0,110705.0,6402696.0,1.0,6.123233995736766e-17
90069,2020,10243552,6321.0,0,995290,0.9083333333333332,0.86670953,1,,20318.0,110705.0,6706180.0,1.2246467991473532e-16,-1.0
90069,2021,11948191,6712.0,0,323649,0.9566666666666668,0.86670953,1,,20318.0,110705.0,7885304.0,-1.0,-1.8369701987210294e-16
90071,2018,4505,4.84,0,0,0.3333333333333333,0.148099,1,3.6666666666666665,304.0,89916.0,0.0,0.0,1.0
90071,2019,490,5.19,0,0,0.0,0.148099,1,1.0,304.0,89916.0,4505.0,1.0,6.123233995736766e-17
90071,2020,416,4.0,0,0,0.01,0.148099,1,,304.0,89916.0,2497.5,1.2246467991473532e-16,-1.0
90071,2021,737,7.0,0,0,0.1149999999999999,0.148099,1,,304.0,89916.0,1803.6666666666667,-1.0,-1.8369701987210294e-16
90077,2018,10797723,1780.45,828869,558764,2.947,2.0232964,1,1.159,8158.0,220464.0,0.0,0.0,1.0
90077,2019,11709307,1887.43,122,18704,2.877,2.0232964,1,1.107,8158.0,220464.0,10797723.0,1.0,6.123233995736766e-17
90077,2020,16289194,3122.0,0,0,1.7666666666666666,2.0232964,1,,8158.0,220464.0,11253515.0,1.2246467991473532e-16,-1.0
90077,2021,18992616,3350.0,0,116311,1.8666666666666665,2.0232964,1,,8158.0,220464.0,12932074.666666666,-1.0,-1.8369701987210294e-16
90089,2018,745,3.26,0,0,0.325,0.22012728,1,1.0,4777.0,89916.0,0.0,0.0,1.0
90089,2019,1573,6.95,0,0,0.44,0.22012728,1,1.0,4777.0,89916.0,745.0,1.0,6.123233995736766e-17
90089,2020,4099,24.0,0,0,0.0983333333333333,0.22012728,1,,4777.0,89916.0,1159.0,1.2246467991473532e-16,-1.0
90089,2021,3705,22.0,0,0,0.1033333333333333,0.22012728,1,,4777.0,89916.0,2139.0,-1.0,-1.8369701987210294e-16
90094,2018,493750,921.91,0,0,0.31375,0.29384348,1,1.06,12127.0,159904.0,0.0,0.0,1.0
90094,2019,593037,1071.42,0,0,0.26,0.29384348,1,1.05125,12127.0,159904.0,493750.0,1.0,6.123233995736766e-17
90094,2020,1220654,2465.0,0,12908,0.2816666666666667,0.29384348,1,,12127.0,159904.0,543393.5,1.2246467991473532e-16,-1.0
90094,2021,1365567,2577.0,0,32873,0.3883333333333333,0.29384348,1,,12127.0,159904.0,769147.0,-1.0,-1.8369701987210294e-16
90096,2018,56,0.14,0,0,3.0,0.9048659,1,1.0,16404.5,89916.0,0.0,0.0,1.0
90096,2019,361,1.0,0,0,3.0,0.9048659,1,1.0,16404.5,89916.0,56.0,1.0,6.123233995736766e-17
90096,2020,0,1.0,0,0,0.5,0.9048659,1,,16404.5,89916.0,208.5,1.2246467991473532e-16,-1.0
90096,2021,89,0.0,0,0,0.5,0.9048659,1,,16404.5,89916.0,139.0,-1.0,-1.8369701987210294e-16
90201,2018,2082963,6207.969999999999,219649,49456,0.1208333333333333,0.32975557,1,2.5975,93783.0,56824.0,0.0,0.0,1.0
90201,2019,2239872,6339.7,0,349199,0.1175,0.32975557,1,2.1666666666666665,93783.0,56824.0,2082963.0,1.0,6.123233995736766e-17
90201,2020,3483774,9549.0,45927,404832,0.3883333333333333,0.32975557,1,,93783.0,56824.0,2161417.5,1.2246467991473532e-16,-1.0
90201,2021,3818358,9596.0,0,748328,0.41,0.32975557,1,,93783.0,56824.0,2602203.0,-1.0,-1.8369701987210294e-16
90210,2018,27082798,3701.25,649307,221206,1.835,2.1836035,1,1.102,19652.0,190382.0,0.0,0.0,1.0
90210,2019,29969352,3863.44,100,486541,1.832,2.1836035,1,1.084,19652.0,190382.0,27082798.0,1.0,6.123233995736766e-17
90210,2020,38430048,5744.0,0,0,2.111666666666667,2.1836035,1,,19652.0,190382.0,28526075.0,1.2246467991473532e-16,-1.0
90210,2021,44387779,6113.0,3852,4649737,1.465,2.1836035,1,,19652.0,190382.0,31827399.33333333,-1.0,-1.8369701987210294e-16
90211,2018,1205402,810.63,0,0,0.241,0.28430253,1,1.012,8871.0,118125.0,0.0,0.0,1.0
90211,2019,1352897,908.54,0,630,0.207,0.28430253,1,1.006,8871.0,118125.0,1205402.0,1.0,6.123233995736766e-17
90211,2020,1940248,1602.0,0,0,0.2799999999999999,0.28430253,1,,8871.0,118125.0,1279149.5,1.2246467991473532e-16,-1.0
90211,2021,2125199,1641.0,0,1057461,0.3533333333333333,0.28430253,1,,8871.0,118125.0,1499515.6666666667,-1.0,-1.8369701987210294e-16
90212,2018,1664751,899.19,0,0,0.349,0.33680812,1,1.012,10834.0,116238.0,0.0,0.0,1.0
90212,2019,1791354,983.77,0,0,0.316,0.33680812,1,1.012,10834.0,116238.0,1664751.0,1.0,6.123233995736766e-17
90212,2020,2693970,1943.0,0,0,0.3466666666666667,0.33680812,1,,10834.0,116238.0,1728052.5,1.2246467991473532e-16,-1.0
90212,2021,3043950,2042.0,0,0,0.4066666666666667,0.33680812,1,,10834.0,116238.0,2050025.0,-1.0,-1.8369701987210294e-16
90220,2018,2432391,4710.75,0,187015,0.1275,0.31656563,1,2.6341666666666668,49156.0,77535.0,0.0,0.0,1.0
90220,2019,2803699,5022.26,0,191631,0.0933333333333333,0.31656563,1,2.725,49156.0,77535.0,2432391.0,1.0,6.123233995736766e-17
90220,2020,4051435,6987.0,0,175409,0.3683333333333333,0.31656563,1,,49156.0,77535.0,2618045.0,1.2246467991473532e-16,-1.0
90220,2021,4496335,6983.0,0,606366,0.4016666666666666,0.31656563,1,,49156.0,77535.0,3095841.6666666665,-1.0,-1.8369701987210294e-16
90221,2018,2237991,4583.74,0,344660,0.0883333333333333,0.28440326,1,2.62,50782.0,68191.0,0.0,0.0,1.0
90221,2019,2486003,4779.41,0,582375,0.085,0.28440326,1,2.5316666666666667,50782.0,68191.0,2237991.0,1.0,6.123233995736766e-17
90221,2020,3286548,6186.0,1117,875847,0.3133333333333333,0.28440326,1,,50782.0,68191.0,2361997.0,1.2246467991473532e-16,-1.0
90221,2021,3542659,6155.0,0,1822928,0.3733333333333333,0.28440326,1,,50782.0,68191.0,2670180.6666666665,-1.0,-1.8369701987210294e-16
90222,2018,1476751,3155.5,0,423241,0.15,0.2793818,1,2.315,32173.0,76467.0,0.0,0.0,1.0
90222,2019,1651212,3284.36,0,550766,0.104,0.2793818,1,2.238,32173.0,76467.0,1476751.0,1.0,6.123233995736766e-17
90222,2020,2097959,4153.0,0,15465,0.295,0.2793818,1,,32173.0,76467.0,1563981.5,1.2246467991473532e-16,-1.0
90222,2021,2284211,4161.0,0,710418,0.3266666666666666,0.2793818,1,,32173.0,76467.0,1741974.0,-1.0,-1.8369701987210294e-16
90230,2018,2091300,2887.31,0,6266,0.1666666666666666,0.28111893,1,1.0208333333333333,31570.0,106827.0,0.0,0.0,1.0
90230,2019,2320175,3081.13,0,16369,0.15,0.28111893,1,1.0108333333333333,31570.0,106827.0,2091300.0,1.0,6.123233995736766e-17
90230,2020,3737156,5467.0,0,162066,0.29,0.28111893,1,,31570.0,106827.0,2205737.5,1.2246467991473532e-16,-1.0
90230,2021,4133633,5670.0,346567,21695,0.34,0.28111893,1,,31570.0,106827.0,2716210.333333333,-1.0,-1.8369701987210294e-16
90231,2018,25,0.07,0,0,1.0,0.26603174,1,1.0,16404.5,89916.0,0.0,0.0,1.0
90231,2019,388,1.0,0,0,1.0,0.26603174,1,1.0,16404.5,89916.0,25.0,1.0,6.123233995736766e-17
90231,2020,632,1.0,0,0,0.0,0.26603174,1,,16404.5,89916.0,206.5,1.2246467991473532e-16,-1.0
90231,2021,146,1.0,0,0,0.0,0.26603174,1,,16404.5,89916.0,348.3333333333333,-1.0,-1.8369701987210294e-16
90232,2018,1279595,1652.51,0,14794,0.179,0.2715571,1,1.01,16804.0,125490.0,0.0,0.0,1.0
90232,2019,1443591,1807.18,0,0,0.1689999999999999,0.2715571,1,1.008,16804.0,125490.0,1279595.0,1.0,6.123233995736766e-17
90232,2020,2198496,3118.0,0,0,0.2683333333333333,0.2715571,1,,16804.0,125490.0,1361593.0,1.2246467991473532e-16,-1.0
90232,2021,2443756,3248.0,0,528500,0.3066666666666667,0.2715571,1,,16804.0,125490.0,1640560.6666666667,-1.0,-1.8369701987210294e-16
90240,2018,1872397,2482.83,34185,161043,0.1566666666666666,0.30560264,1,1.9666666666666663,25326.0,108860.0,0.0,0.0,1.0
90240,2019,2083893,2605.07,0,128625,0.1458333333333333,0.30560264,1,1.9825,25326.0,108860.0,1872397.0,1.0,6.123233995736766e-17
90240,2020,3083720,3914.0,0,60123,0.3383333333333334,0.30560264,1,,25326.0,108860.0,1978145.0,1.2246467991473532e-16,-1.0
90240,2021,3368545,3933.0,0,153506,0.345,0.30560264,1,,25326.0,108860.0,2346670.0,-1.0,-1.8369701987210294e-16
90241,2018,2224138,3387.11,44206,47300,0.132,0.3018498,1,1.947,45484.0,84375.0,0.0,0.0,1.0
90241,2019,2456237,3570.3,0,73756,0.119,0.3018498,1,1.948,45484.0,84375.0,2224138.0,1.0,6.123233995736766e-17
90241,2020,3809544,5953.0,27682,426465,0.3366666666666666,0.3018498,1,,45484.0,84375.0,2340187.5,1.2246467991473532e-16,-1.0
90241,2021,4149215,6024.0,0,320000,0.3483333333333333,0.3018498,1,,45484.0,84375.0,2829973.0,-1.0,-1.8369701987210294e-16
90242,2018,1832986,3570.24,0,4104,0.1275,0.29483387,1,1.9425,40983.0,83238.0,0.0,0.0,1.0
90242,2019,2027136,3757.38,0,10064,0.123,0.29483387,1,1.937,40983.0,83238.0,1832986.0,1.0,6.123233995736766e-17
90242,2020,3061856,5672.0,0,552331,0.3233333333333333,0.29483387,1,,40983.0,83238.0,1930061.0,1.2246467991473532e-16,-1.0
90242,2021,3342381,5739.0,0,1176206,0.3366666666666666,0.29483387,1,,40983.0,83238.0,2307326.0,-1.0,-1.8369701987210294e-16
90245,2018,985382,1245.75,0,0,0.196,0.33579677,1,1.911,16863.0,149149.0,0.0,0.0,1.0
90245,2019,1114388,1331.34,0,0,0.1679999999999999,0.33579677,1,1.933,16863.0,149149.0,985382.0,1.0,6.123233995736766e-17
90245,2020,2368878,3315.0,0,2617221,0.3866666666666667,0.33579677,1,,16863.0,149149.0,1049885.0,1.2246467991473532e-16,-1.0
90245,2021,2594493,3362.0,0,7099,0.4116666666666666,0.33579677,1,,16863.0,149149.0,1489549.3333333333,-1.0,-1.8369701987210294e-16
90247,2018,1687332,2969.67,8645,20313,0.1366666666666666,0.30684036,1,2.3725,47303.0,73851.0,0.0,0.0,1.0
90247,2019,1886795,3192.34,0,348478,0.1191666666666666,0.30684036,1,1.9591666666666667,47303.0,73851.0,1687332.0,1.0,6.123233995736766e-17
90247,2020,2804402,5121.0,1000,4932,0.345,0.30684036,1,,47303.0,73851.0,1787063.5,1.2246467991473532e-16,-1.0
90247,2021,3151463,5215.0,0,3110,0.3666666666666667,0.30684036,1,,47303.0,73851.0,2126176.333333333,-1.0,-1.8369701987210294e-16
90248,2018,569139,951.53,0,254764,0.1491666666666666,0.2991956,1,1.995,11144.0,81777.0,0.0,0.0,1.0
90248,2019,636038,984.21,0,0,0.1374999999999999,0.2991956,1,1.6708333333333334,11144.0,81777.0,569139.0,1.0,6.123233995736766e-17
90248,2020,955986,1541.0,0,400644,0.3283333333333333,0.2991956,1,,11144.0,81777.0,602588.5,1.2246467991473532e-16,-1.0
90248,2021,1068754,1572.0,0,144856,0.3516666666666666,0.2991956,1,,11144.0,81777.0,720387.6666666666,-1.0,-1.8369701987210294e-16
90249,2018,1448098,2327.37,0,275500,0.1483333333333333,0.29658931,1,2.785833333333333,25967.0,84921.0,0.0,0.0,1.0
90249,2019,1598531,2450.2,0,426266,0.125,0.29658931,1,2.231666666666667,25967.0,84921.0,1448098.0,1.0,6.123233995736766e-17
90249,2020,2283397,3597.0,0,66216,0.325,0.29658931,1,,25967.0,84921.0,1523314.5,1.2246467991473532e-16,-1.0
90249,2021,2499243,3663.0,0,170400,0.3683333333333333,0.29658931,1,,25967.0,84921.0,1776675.3333333333,-1.0,-1.8369701987210294e-16
90250,2018,3589198,6561.95,249434,385001,0.144,0.27175963,1,2.69,94991.0,74923.0,0.0,0.0,1.0
90250,2019,4007119,6911.29,95000,625522,0.0983333333333333,0.27175963,1,2.2191666666666667,94991.0,74923.0,3589198.0,1.0,6.123233995736766e-17
90250,2020,5926191,10550.0,10381,163552,0.2816666666666667,0.27175963,1,,94991.0,74923.0,3798158.5,1.2246467991473532e-16,-1.0
90250,2021,6457541,10736.0,0,317971,0.3016666666666667,0.27175963,1,,94991.0,74923.0,4507502.666666667,-1.0,-1.8369701987210294e-16
90254,2018,2274132,2167.35,0,18903,0.1575,0.3523001,1,3.75,19248.0,152019.0,0.0,0.0,1.0
90254,2019,2609366,2339.34,0,3630954,0.1541666666666666,0.3523001,1,2.5325,19248.0,152019.0,2274132.0,1.0,6.123233995736766e-17
90254,2020,4624934,4921.0,0,0,0.4216666666666667,0.3523001,1,,19248.0,152019.0,2441749.0,1.2246467991473532e-16,-1.0
90254,2021,5219642,5000.0,0,67473,0.4633333333333334,0.3523001,1,,19248.0,152019.0,3169477.333333333,-1.0,-1.8369701987210294e-16
90255,2018,1984581,5261.18,0,321485,0.197,0.32001144,1,2.579,70363.0,61376.0,0.0,0.0,1.0
90255,2019,2131918,5372.88,0,679941,0.194,0.32001144,1,2.061,70363.0,61376.0,1984581.0,1.0,6.123233995736766e-17
90255,2020,3062011,7242.0,23014,319789,0.35,0.32001144,1,,70363.0,61376.0,2058249.5,1.2246467991473532e-16,-1.0
90255,2021,3363045,7295.0,0,301758,0.3583333333333333,0.32001144,1,,70363.0,61376.0,2392836.6666666665,-1.0,-1.8369701987210294e-16
90260,2018,1494390,3202.98,0,100901,0.124,0.36814022,1,2.743,32379.0,86736.0,0.0,0.0,1.0
90260,2019,1642492,3305.61,0,521548,0.114,0.36814022,1,2.101,32379.0,86736.0,1494390.0,1.0,6.123233995736766e-17
90260,2020,2481368,4973.0,0,315180,0.4566666666666667,0.36814022,1,,32379.0,86736.0,1568441.0,1.2246467991473532e-16,-1.0
90260,2021,2701969,5087.0,0,245942,0.4816666666666667,0.36814022,1,,32379.0,86736.0,1872750.0,-1.0,-1.8369701987210294e-16
90261,2018,462,1.0,0,0,0.0,0.12824905,1,3.0,16404.5,89916.0,0.0,0.0,1.0
90261,2019,398,1.0,0,0,0.0,0.12824905,1,2.82,16404.5,89916.0,462.0,1.0,6.123233995736766e-17
90261,2020,321,1.0,0,0,0.0,0.12824905,1,,16404.5,89916.0,430.0,1.2246467991473532e-16,-1.0
90261,2021,327,1.0,0,0,0.0,0.12824905,1,,16404.5,89916.0,393.6666666666667,-1.0,-1.8369701987210294e-16
90262,2018,2250052,5496.34,280060,10932,0.0766666666666666,0.34928995,1,2.806666666666666,64918.0,70507.0,0.0,0.0,1.0
90262,2019,2446141,5637.509999999999,0,770343,0.0716666666666666,0.34928995,1,2.056666666666666,64918.0,70507.0,2250052.0,1.0,6.123233995736766e-17
90262,2020,3434562,7622.0,6200,194476,0.435,0.34928995,1,,64918.0,70507.0,2348096.5,1.2246467991473532e-16,-1.0
90262,2021,3698057,7547.0,0,1153979,0.415,0.34928995,1,,64918.0,70507.0,2710251.6666666665,-1.0,-1.8369701987210294e-16
90263,2018,829,2.0,0,0,0.0,0.19937491,1,2.0,1895.0,89916.0,0.0,0.0,1.0
90263,2019,839,1.62,0,0,0.0,0.19937491,1,2.0,1895.0,89916.0,829.0,1.0,6.123233995736766e-17
90263,2020,1729,9.0,0,0,0.1666666666666666,0.19937491,1,,1895.0,89916.0,834.0,1.2246467991473532e-16,-1.0
90263,2021,1632,7.0,0,0,0.1666666666666666,0.19937491,1,,1895.0,89916.0,1132.3333333333333,-1.0,-1.8369701987210294e-16
90264,2018,51840,2.0,401839,0,2.0,0.6760883,1,4.0,16404.5,89916.0,0.0,0.0,1.0
90264,2019,27903,1.03,0,0,1.5,0.6760883,1,2.5,16404.5,89916.0,51840.0,1.0,6.123233995736766e-17
90264,2020,32189,2.0,0,0,0.5,0.6760883,1,,16404.5,89916.0,39871.5,1.2246467991473532e-16,-1.0
90264,2021,33983,1.0,0,0,0.3333333333333333,0.6760883,1,,16404.5,89916.0,37310.66666666666,-1.0,-1.8369701987210294e-16
90265,2018,63209847,12274.14,1470571506,8906730,2.466666666666667,2.0019202,1,3.638333333333333,15914.0,191080.0,0.0,0.0,1.0
90265,2019,16968605,3266.12,3719,2177437,2.445,2.0019202,1,2.8808333333333334,15914.0,191080.0,63209847.0,1.0,6.123233995736766e-17
90265,2020,63891210,15711.0,0,7030173,1.78,2.0019202,1,,15914.0,191080.0,40089226.0,1.2246467991473532e-16,-1.0
90265,2021,118086710,27175.0,0,32129030,1.9316666666666669,2.0019202,1,,15914.0,191080.0,48023220.66666666,-1.0,-1.8369701987210294e-16
90266,2018,5920079,3741.99,20855,365116,0.236,0.3518661,1,2.024,34584.0,193904.0,0.0,0.0,1.0
90266,2019,6725834,3972.33,0,99890,0.226,0.3518661,1,2.035,34584.0,193904.0,5920079.0,1.0,6.123233995736766e-17
90266,2020,11977532,8240.0,0,71563,0.3999999999999999,0.3518661,1,,34584.0,193904.0,6322956.5,1.2246467991473532e-16,-1.0
90266,2021,13336639,8327.0,0,1120812,0.4416666666666666,0.3518661,1,,34584.0,193904.0,8207815.0,-1.0,-1.8369701987210294e-16
90270,2018,680773,1980.07,0,17140,0.095,0.34605172,1,2.62,24522.0,61753.0,0.0,0.0,1.0
90270,2019,736857,2001.31,0,0,0.0999999999999999,0.34605172,1,2.1325000000000003,24522.0,61753.0,680773.0,1.0,6.123233995736766e-17
90270,2020,1091150,2782.0,34114,196433,0.4233333333333333,0.34605172,1,,24522.0,61753.0,708815.0,1.2246467991473532e-16,-1.0
90270,2021,1195801,2803.0,0,298354,0.42,0.34605172,1,,24522.0,61753.0,836260.0,-1.0,-1.8369701987210294e-16
90272,2018,10844241,2918.36,600347,0,1.9533333333333331,1.6811581,1,1.115,21438.0,200985.0,0.0,0.0,1.0
90272,2019,23737570,5992.96,387280,1733888,2.080833333333333,1.6811581,1,1.0758333333333334,21438.0,200985.0,10844241.0,1.0,6.123233995736766e-17
90272,2020,19581324,6074.0,0,356850,1.5916666666666668,1.6811581,1,,21438.0,200985.0,17290905.5,1.2246467991473532e-16,-1.0
90272,2021,23275906,6384.0,0,719472,1.653333333333333,1.6811581,1,,21438.0,200985.0,18054378.33333333,-1.0,-1.8369701987210294e-16
90274,2018,5007218,2313.83,0,0,0.454,0.4983055,1,2.786,24988.0,222273.0,0.0,0.0,1.0
90274,2019,5831932,2506.5,0,0,0.465,0.4983055,1,2.119,24988.0,222273.0,5007218.0,1.0,6.123233995736766e-17
90274,2020,10997883,5578.0,0,1090289,0.5733333333333334,0.4983055,1,,24988.0,222273.0,5419575.0,1.2246467991473532e-16,-1.0
90274,2021,12368213,5732.0,0,119470,0.7949999999999999,0.4983055,1,,24988.0,222273.0,7279011.0,-1.0,-1.8369701987210294e-16
90275,2018,5140184,3844.2,0,52393,0.341,0.39451838,1,2.731,41367.0,175212.0,0.0,0.0,1.0
90275,2019,5888633,4155.76,0,168933,0.3429999999999999,0.39451838,1,2.113,41367.0,175212.0,5140184.0,1.0,6.123233995736766e-17
90275,2020,10774472,8506.0,0,9327,0.4416666666666666,0.39451838,1,,41367.0,175212.0,5514408.5,1.2246467991473532e-16,-1.0
90275,2021,11878662,8652.0,0,752564,0.4766666666666666,0.39451838,1,,41367.0,175212.0,7267763.0,-1.0,-1.8369701987210294e-16
90277,2018,2594379,3127.86,0,28730,0.164,0.30786917,1,1.777,35391.0,131985.0,0.0,0.0,1.0
90277,2019,2973945,3401.38,0,0,0.1569999999999999,0.30786917,1,1.773,35391.0,131985.0,2594379.0,1.0,6.123233995736766e-17
90277,2020,5829849,7574.0,0,2580,0.34,0.30786917,1,,35391.0,131985.0,2784162.0,1.2246467991473532e-16,-1.0
90277,2021,6520175,7833.0,0,342812,0.38,0.30786917,1,,35391.0,131985.0,3799391.0,-1.0,-1.8369701987210294e-16
90278,2018,2806329,3631.28,0,2297,0.1374999999999999,0.30959976,1,1.9125,42536.0,148581.0,0.0,0.0,1.0
90278,2019,3188749,3884.87,0,16380,0.1333333333333333,0.30959976,1,1.915,42536.0,148581.0,2806329.0,1.0,6.123233995736766e-17
90278,2020,5712505,7783.0,0,41511,0.35,0.30959976,1,,42536.0,148581.0,2997539.0,1.2246467991473532e-16,-1.0
90278,2021,6281836,7870.0,0,6213,0.3933333333333333,0.30959976,1,,42536.0,148581.0,3902527.6666666665,-1.0,-1.8369701987210294e-16
90280,2018,3285853,8047.54,0,26038,0.1841666666666666,0.35967478,1,2.54,91719.0,71379.0,0.0,0.0,1.0
90280,2019,3580434,8256.84,0,610766,0.1766666666666666,0.35967478,1,2.0975,91719.0,71379.0,3285853.0,1.0,6.123233995736766e-17
90280,2020,5165003,11360.0,4588,406952,0.425,0.35967478,1,,91719.0,71379.0,3433143.5,1.2246467991473532e-16,-1.0
90280,2021,5637082,11363.0,0,361672,0.4383333333333333,0.35967478,1,,91719.0,71379.0,4010430.0,-1.0,-1.8369701987210294e-16
90290,2018,2565948,1543.32,782991,103593,3.141666666666667,2.4430556,1,3.4525,5948.0,142148.0,0.0,0.0,1.0
90290,2019,3126765,1708.55,0,176763,3.161666666666666,2.4430556,1,2.478333333333333,5948.0,142148.0,2565948.0,1.0,6.123233995736766e-17
90290,2020,5154636,2462.0,0,740351,2.66,2.4430556,1,,5948.0,142148.0,2846356.5,1.2246467991473532e-16,-1.0
